CustomerKey,CustomerAlternateKey,FirstName,MiddleInitial,LastName,MaritalStatus,Gender,DateOfBirth,PhoneNumber,StreetAddress,City,StateProvinceCode,StateProvinceName,CountryCode,CountryName,PostCode 
11182,AW00011182,Stephanie,,Torres,S,F,1944-08-25,567-555-0176,6968 Mildred Ln.,Sedro Woolley,WA,Washington,US,United States,98284
11183,AW00011183,Jasmine,W,Lee,S,F,1944-07-15,147-555-0199,7502 Contuti Avenue,Santa Cruz,CA,California,US,United States,95062
11184,AW00011184,Meghan,,Hernandez,S,F,1944-11-16,967-555-0188,5872 L St.,Concord,CA,California,US,United States,94519
11185,AW00011185,Ashley,,Henderson,S,F,1944-10-08,173-555-0121,8834 San Jose Ave.,Metchosin,BC,British Columbia,CA,Canada,V9
11186,AW00011186,Sarah,C,Price,S,F,1944-05-21,180-555-0133,4815 Paraiso Ct.,Palo Alto,CA,California,US,United States,94303
11187,AW00011187,Jennifer,S,Cooper,M,F,1944-02-22,857-555-0111,2429 Longview Road,Burien,WA,Washington,US,United States,98168
11188,AW00011188,Catherine,,Morris,M,F,1944-09-06,795-555-0117,6542 Stonewood Drive,San Gabriel,CA,California,US,United States,91776
11189,AW00011189,Lawrence,W,Blanco,S,M,1944-07-15,656-555-0171,7502 Contuti Avenue,Bellingham,WA,Washington,US,United States,98225
11190,AW00011190,Carson,,Bryant,M,M,1944-06-22,240-555-0142,2995 Youngsdale Dr.,Beverly Hills,CA,California,US,United States,90210
11191,AW00011191,Kristi,E,Perez,S,F,1945-12-18,123-555-0181,1769 Lislin Ct,Colma,CA,California,US,United States,94014
11192,AW00011192,James,C,Brown,M,M,1945-09-13,725-555-0117,673 Old Mountain View Dr.,Seattle,WA,Washington,US,United States,98104
11193,AW00011193,Ian,A,Gray,M,M,1945-02-13,596-555-0190,5941 Gill Dr.,Woodburn,OR,Oregon,US,United States,97071
11194,AW00011194,Jacqueline,R,Price,M,F,1945-06-10,266-555-0112,872 Mark Twain Dr,Palo Alto,CA,California,US,United States,94303
11195,AW00011195,Megan,,Henderson,M,F,1946-02-10,560-555-0150,8411 Mt. Olivet Place,Renton,WA,Washington,US,United States,98055
11196,AW00011196,Alfredo,,Romero,M,M,1946-06-07,342-555-0110,2499 Greendell Pl,Beaverton,OR,Oregon,US,United States,97005
11197,AW00011197,Andrea,,Morris,M,F,1946-06-18,715-555-0178,1883 Green View Court,Seattle,WA,Washington,US,United States,98104
11198,AW00011198,Brooke,,Sanders,S,F,1946-11-26,215-555-0156,5192 Dumbarton Drive,Santa Cruz,CA,California,US,United States,95062
11199,AW00011199,Jacqueline,,Bennett,M,F,1946-11-06,413-555-0174,8948 Chinquapin Court,Burlingame,CA,California,US,United States,94010
11200,AW00011200,Jason,L,Griffin,M,M,1947-11-22,232-555-0160,7239 Nicholas Drive,Victoria,BC,British Columbia,CA,Canada,V8V
11201,AW00011201,Amanda,,Foster,M,F,1947-08-18,505-555-0159,3984 San Francisco,Santa Monica,CA,California,US,United States,90401
11202,AW00011202,Alexia,L,Price,M,F,1947-08-26,552-555-0118,2079 Wellington Ct,Lakewood,CA,California,US,United States,90712
11203,AW00011203,Luis,D,Diaz,M,M,1948-08-21,171-555-0126,3682 Diablo View Road,Port Hammond,BC,British Columbia,CA,Canada,V6B 3P7
11204,AW00011204,Destiny,C,Rivera,M,F,1948-06-01,743-555-0111,6965 Appalachian Drive,Beaverton,OR,Oregon,US,United States,97005
11205,AW00011205,Abby,,Fernandez,M,F,1948-07-24,134-555-0119,8330 Glenside Court,Burien,WA,Washington,US,United States,98168
11206,AW00011206,Blake,,Flores,M,M,1948-09-24,975-555-0163,9410 Ferry St.,Lynnwood,WA,Washington,US,United States,98036
11207,AW00011207,Danielle,,Cox,S,F,1948-07-19,396-555-0158,2346 Wren Ave,Renton,WA,Washington,US,United States,98055
11208,AW00011208,Maria,,Reed,M,F,1948-02-04,156-555-0163,1413 Bridgeview St,Glendale,CA,California,US,United States,91203
11209,AW00011209,Allison,,Evans,M,F,1948-01-13,988-555-0151,3515 Sutton Circle,Lincoln Acres,CA,California,US,United States,91950
11210,AW00011210,Edward,J,Wood,M,M,1948-06-08,229-555-0114,1039 Adelaide St.,West Covina,CA,California,US,United States,91791
11211,AW00011211,Samantha,,Russell,M,F,1949-10-12,547-555-0121,9256 Village Oaks Dr.,Haney,BC,British Columbia,CA,Canada,V2W 1W2
11212,AW00011212,Chloe,,Campbell,M,F,1949-11-05,205-555-0169,3562 East Ave.,Metchosin,BC,British Columbia,CA,Canada,V9
11213,AW00011213,Stephanie,B,Murphy,S,F,1949-05-14,293-555-0151,5514 Grant Street,Edmonds,WA,Washington,US,United States,98020
11214,AW00011214,Charles,O,Miller,S,M,1949-11-07,389-555-0115,2719 Little Dr,Milwaukie,OR,Oregon,US,United States,97222
11215,AW00011215,Ana,,Perry,M,F,1950-06-21,446-555-0134,3114 Arlington Way,Royal Oak,BC,British Columbia,CA,Canada,V8X
11216,AW00011216,Jasmine,A,Torres,S,F,1950-05-20,939-555-0130,8328 San Francisco,Portland,OR,Oregon,US,United States,97205
11217,AW00011217,Natalie,P,Adams,S,F,1950-02-11,300-555-0150,6592 Bent Tree Lane,Portland,OR,Oregon,US,United States,97205
11218,AW00011218,Olivia,,Brown,S,F,1950-09-11,414-555-0147,3964 Stony Hill Circle,Tacoma,WA,Washington,US,United States,98403
11219,AW00011219,Charles,,Cook,M,M,1950-12-02,755-555-0111,6871 Bel Air Dr.,Woodburn,OR,Oregon,US,United States,97071
11220,AW00011220,Erica,C,Huang,M,F,1950-02-23,618-555-0157,9142 All Ways Drive,Colma,CA,California,US,United States,94014
11221,AW00011221,Nathan,,Perry,M,M,1950-06-10,271-555-0191,9714 Nicholas Drive,Lakewood,CA,California,US,United States,90712
11222,AW00011222,Alexandra,,Rivera,M,F,1950-08-17,488-555-0143,4999 Corte Segunda,Santa Monica,CA,California,US,United States,90401
11223,AW00011223,Hailey,I,Patterson,S,F,1951-09-16,480-555-0126,5045 Vancouver Way,Langley,BC,British Columbia,CA,Canada,V3A 4R2
11224,AW00011224,Tiffany,J,Li,S,F,1951-09-06,197-555-0118,6404 Del Mar Ave,Burien,WA,Washington,US,United States,98168
11225,AW00011225,Madison,D,Lee,M,F,1951-02-16,471-555-0142,5927 Seaview Avenue,Renton,WA,Washington,US,United States,98055
11226,AW00011226,Sydney,T,Ross,M,F,1951-09-27,219-555-0146,5252 Santa Fe,W. Linn,OR,Oregon,US,United States,97068
11227,AW00011227,Marshall,D,Chavez,S,M,1951-08-12,712-555-0116,9022 Estudillo Street,Colma,CA,California,US,United States,94014
11228,AW00011228,Ashley,R,Jones,M,F,1951-04-19,996-555-0169,7681 Willow Pass Road,El Cajon,CA,California,US,United States,92020
11229,AW00011229,Adrian,C,Stewart,S,M,1951-12-03,812-555-0122,6898 Shaw Rd.,Redwood City,CA,California,US,United States,94063
11230,AW00011230,Amber,,Turner,M,F,1951-04-03,155-555-0131,6345 Ridge Circle,Santa Monica,CA,California,US,United States,90401
11231,AW00011231,Dennis,,Zhang,M,M,1952-11-14,710-555-0134,3951 Calle Verde Drive,Bremerton,WA,Washington,US,United States,98312
11232,AW00011232,Hailey,R,Bryant,M,F,1952-09-27,156-555-0195,2828 Rogers Ave.,Everett,WA,Washington,US,United States,98201
11233,AW00011233,Todd,,Li,M,M,1952-09-09,680-555-0147,5897 Scottsdale Rd.,Berkeley,CA,California,US,United States,94704
11234,AW00011234,Anna,,Griffin,S,F,1952-11-19,965-555-0146,7221 Peachwillow Street,Long Beach,CA,California,US,United States,90802
11235,AW00011235,Angel,J,Stewart,M,M,1952-02-08,540-555-0122,2585 La Salle Ct.,Ballard,WA,Washington,US,United States,98107
11236,AW00011236,Jeremy,,Butler,S,M,1952-03-05,980-555-0117,8811 The Trees Dr.,Bellingham,WA,Washington,US,United States,98225
11237,AW00011237,Clarence,M,Anand,S,M,1958-09-23,1 (11) 500 555-0191,Welt Platz 6,Solingen,NW,Nordrhein-Westfalen,DE,Germany,42651
11238,AW00011238,Mayra,,Prasad,S,F,1958-08-10,1 (11) 500 555-0116,1119 Elderwood Dr.,Birmingham,ENG,England,GB,United Kingdom,B29 6SL
11239,AW00011239,Latoya,C,Goel,M,F,1958-10-06,1 (11) 500 555-0149,8154 Pheasant Circle,London,ENG,England,GB,United Kingdom,SW1P 2NU
11240,AW00011240,Anne,B,Hernandez,M,F,1958-12-11,1 (11) 500 555-0119,76 Woodcrest Dr.,Watford,ENG,England,GB,United Kingdom,WA3
11241,AW00011241,Lisa,,Cai,S,F,1957-10-11,1 (11) 500 555-0125,102, rue de Berri,Les Ulis,91,Essonne,FR,France,91940
11242,AW00011242,Larry,,Munoz,M,M,1957-11-11,1 (11) 500 555-0193,Midi-Couleurs,Versailles,78,Yveline,FR,France,78000
11243,AW00011243,Robin,V,Alvarez,M,F,1957-10-09,1 (11) 500 555-0198,4086 Emmons Canyon Lane,Esher-Molesey,ENG,England,GB,United Kingdom,EM15
11244,AW00011244,Alexis,M,Coleman,S,F,1957-11-26,1 (11) 500 555-0115,7140 Camelback Road,Runcorn,ENG,England,GB,United Kingdom,TY31
11245,AW00011245,Ricky,D,Vazquez,M,M,1956-10-27,1 (11) 500 555-0147,Roßstr 9928,Hamburg,HE,Hessen,DE,Germany,22001
11246,AW00011246,Latasha,,Rubio,M,F,1956-10-09,1 (11) 500 555-0178,Alderstr 7690,Hamburg,HH,Hamburg,DE,Germany,20354
11247,AW00011247,Claudia,M,Zhou,S,F,1956-06-06,1 (11) 500 555-0116,6516 Beauer Lane,Lancaster,ENG,England,GB,United Kingdom,LA1 1LN
11248,AW00011248,Tristan,P,Alexander,M,M,1955-03-26,1 (11) 500 555-0124,88, avenue des Champs-Elysées,Saint-Denis,93,Seine Saint Denis,FR,France,93400
11249,AW00011249,Cindy,A,Patel,M,F,1955-07-13,1 (11) 500 555-0149,Essener Straße 123,Sulzbach Taunus,SL,Saarland,DE,Germany,66272
11250,AW00011250,Shannon,D,Liu,M,F,1955-03-12,1 (11) 500 555-0119,4185 Keywood Ct.,Woolston,ENG,England,GB,United Kingdom,WA1 4SY
11251,AW00011251,Xavier,,Long,S,M,1932-07-04,243-555-0114,9245 Dantley Way,Haney,BC,British Columbia,CA,Canada,V2W 1W2
11252,AW00011252,Nicholas,D,Thompson,S,M,1932-06-07,377-555-0147,504 O St.,Lemon Grove,CA,California,US,United States,91945
11253,AW00011253,José,M,Hernandez,M,M,1933-02-28,712-555-0130,5703 Donald Dr.,Victoria,BC,British Columbia,CA,Canada,V8V
11254,AW00011254,Johnathan,W,Vance,M,M,1933-03-03,494-555-0166,9430 Versailles Pl,Burien,WA,Washington,US,United States,98168
11255,AW00011255,Colin,,Lin,M,M,1933-04-04,599-555-0132,6083 San Jose,Burien,WA,Washington,US,United States,98168
11256,AW00011256,Katelyn,L,Hernandez,M,F,1933-09-20,249-555-0116,7496 Deerfield Dr.,Lynnwood,WA,Washington,US,United States,98036
11257,AW00011257,Jacqueline,,Powell,S,F,1933-01-06,796-555-0111,4076 Northwood Dr,Newport Beach,CA,California,US,United States,92625
11258,AW00011258,Xavier,,Hill,M,M,1933-06-28,559-555-0149,2707 Virgil Street,Palo Alto,CA,California,US,United States,94303
11259,AW00011259,Victoria,C,Stewart,M,F,1965-03-27,230-555-0139,3623 Barquentine Court,Salem,OR,Oregon,US,United States,97301
11260,AW00011260,Katelyn,L,Kelly,M,F,1965-04-12,507-555-0132,7085 Solano Drive,Burlingame,CA,California,US,United States,94010
11261,AW00011261,Stephanie,,Collins,M,F,1965-04-24,209-555-0173,2868 Central Avenue,San Diego,CA,California,US,United States,92102
11262,AW00011262,Jennifer,,Simmons,M,F,1964-05-04,148-555-0115,7959 Mt. Wilson Way,Port Hammond,BC,British Columbia,CA,Canada,V6B 3P7
11263,AW00011263,Trinity,,Richardson,M,F,1964-09-11,111-555-0116,3063 Blue Jay Drive,Burien,WA,Washington,US,United States,98168
11264,AW00011264,Eduardo,,Martin,S,M,1964-06-17,342-555-0195,5137 Pheasant Court,Issaquah,WA,Washington,US,United States,98027
11265,AW00011265,Elizabeth,P,Jones,M,F,1964-07-13,941-555-0110,2253 Firestone Dr.,Kirkland,WA,Washington,US,United States,98033
11266,AW00011266,Taylor,,Howard,S,F,1964-05-05,162-555-0131,7396 Stratton Circle,Port Orchard,WA,Washington,US,United States,98366
11267,AW00011267,David,,Diaz,S,M,1964-10-02,613-555-0119,2075 Browse Ct,Burlingame,CA,California,US,United States,94010
11268,AW00011268,Katelyn,A,Carter,M,F,1964-05-03,103-555-0195,3050 Monte Cresta Avenue,Coronado,CA,California,US,United States,92118
11269,AW00011269,Ryan,W,Foster,M,M,1964-10-13,961-555-0133,5376 Sahara Drive,Daly City,CA,California,US,United States,94015
11270,AW00011270,Robert,L,Lee,M,M,1964-05-04,447-555-0174,5461 Camino Verde Ct.,Lakewood,CA,California,US,United States,90712
11271,AW00011271,Danielle,C,Reed,S,F,1964-06-05,136-555-0114,6683 Carrick Ct,San Francisco,CA,California,US,United States,94109
11272,AW00011272,Lauren,L,Martinez,S,F,1956-11-10,977-555-0117,4357 Tosca Way,Beverly Hills,CA,California,US,United States,90210
11273,AW00011273,Nathan,E,Lal,M,M,1956-10-01,147-555-0121,7064 Cypress Ave,La Jolla,CA,California,US,United States,92806
11274,AW00011274,Kyle,M,Foster,M,M,1934-04-12,846-555-0126,5617 Landing Dr,Bellingham,WA,Washington,US,United States,98225
11275,AW00011275,Jenny,D,Rai,M,F,1934-01-18,780-555-0119,1440 Willow Pass Dr.,Colma,CA,California,US,United States,94014
11276,AW00011276,Nancy,E,Chapman,M,F,1963-09-19,909-555-0129,1480 Shoenic,Cliffside,BC,British Columbia,CA,Canada,V8Y 1L1
11277,AW00011277,Charles,P,Jackson,M,M,1963-06-10,194-555-0175,3400 Folson Drive,Royal Oak,BC,British Columbia,CA,Canada,V8X
11278,AW00011278,Jonathan,,Phillips,S,M,1963-08-20,967-555-0176,8772 Rock Creek Way,Edmonds,WA,Washington,US,United States,98020
11279,AW00011279,Amanda,S,Cook,M,F,1963-09-12,252-555-0177,9187 Vista Del Sol,Everett,WA,Washington,US,United States,98201
11280,AW00011280,Robert,,Collins,M,M,1963-08-21,966-555-0171,5271 Sierra Road,Lynnwood,WA,Washington,US,United States,98036
11281,AW00011281,Megan,J,Barnes,S,F,1963-10-10,807-555-0156,40 Ellis St.,Burbank,CA,California,US,United States,91502
11282,AW00011282,Christian,A,Thomas,M,M,1962-01-16,692-555-0172,5205 Coralie Drive,Burien,WA,Washington,US,United States,98168
11283,AW00011283,Arturo,,Lal,M,M,1962-10-26,638-555-0164,4593 Mendouno Dr.,Berkeley,CA,California,US,United States,94704
11284,AW00011284,Theresa,,Serrano,M,F,1962-03-27,777-555-0162,9007 S Royal Links Circle,Chula Vista,CA,California,US,United States,91910
11285,AW00011285,Jeremy,J,Anderson,M,M,1962-03-19,940-555-0176,7655 Greer Ave,Fremont,CA,California,US,United States,94536
11286,AW00011286,Hunter,D,Griffin,M,M,1962-03-03,410-555-0148,4079 Redbird Lane,Torrance,CA,California,US,United States,90505
11287,AW00011287,Henry,B,Garcia,M,M,1961-01-16,282-555-0185,3268 Hazelwood Lane,Cliffside,BC,British Columbia,CA,Canada,V8Y 1L1
11288,AW00011288,Cindy,K,Sanchez,M,F,1961-09-16,198-555-0118,7062 Starflower Drive,Burbank,CA,California,US,United States,91502
11289,AW00011289,Maria,S,Carter,M,F,1961-03-07,239-555-0158,8603 Elmhurst Lane,Downey,CA,California,US,United States,90241
11290,AW00011290,Katelyn,,Sanchez,M,F,1961-08-18,395-555-0150,8869 Climbing Vine Court,Lakewood,CA,California,US,United States,90712
11291,AW00011291,Jenna,,Wright,M,F,1961-05-05,118-555-0191,232 Pinnacle Drive,Lemon Grove,CA,California,US,United States,91945
11292,AW00011292,Seth,,Phillips,S,M,1961-11-05,980-555-0196,4361 Loftus Road,San Gabriel,CA,California,US,United States,91776
11293,AW00011293,Luke,S,Long,S,M,1955-05-27,786-555-0117,3177 Dover Way,Port Orchard,WA,Washington,US,United States,98366
11294,AW00011294,Dalton,P,Clark,M,M,1955-09-03,388-555-0195,4381 Amazonas,Issaquah,WA,Washington,US,United States,98027
11295,AW00011295,Taylor,G,Lewis,S,F,1954-05-16,291-555-0174,8827 Ward Court,Concord,CA,California,US,United States,94519
11296,AW00011296,Haley,,Richardson,S,F,1935-10-07,620-555-0129,6203 Laurel Drive,Everett,WA,Washington,US,United States,98201
11297,AW00011297,Noah,,Coleman,S,M,1935-02-02,847-555-0167,5562 Galindo Street,Burbank,CA,California,US,United States,91502
11298,AW00011298,Jon,,Luo,M,M,1935-03-03,127-555-0189,3560 River Rock Lane,Chula Vista,CA,California,US,United States,91910
11299,AW00011299,Orlando,E,Vazquez,M,M,1936-04-01,757-555-0143,8547 Catherine Way,Burbank,CA,California,US,United States,91502
11300,AW00011300,Fernando,,Barnes,M,M,1960-03-03,469-555-0125,7633 Greenhills Circle,N. Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
11301,AW00011301,Cameron,L,Rodriguez,M,M,1960-06-09,727-555-0119,1217 Mariposa,Ballard,WA,Washington,US,United States,98107
11302,AW00011302,Spencer,,Russell,S,M,1960-12-12,834-555-0131,2396 Mink Court,Corvallis,OR,Oregon,US,United States,97330
11303,AW00011303,Julia,,Coleman,S,F,1960-10-11,907-555-0170,3128 Ramsey Circle,Edmonds,WA,Washington,US,United States,98020
11304,AW00011304,Julia,B,Garcia,M,F,1960-03-17,923-555-0183,6179 Mt. Hamilton Dr.,Portland,OR,Oregon,US,United States,97205
11305,AW00011305,Sean,A,Evans,M,M,1960-06-19,791-555-0174,7118 Elliott Dr.,Chula Vista,CA,California,US,United States,91910
11306,AW00011306,Micah,A,Zhou,M,M,1960-06-22,497-555-0185,6105 Brownstone Rd,Coronado,CA,California,US,United States,92118
11307,AW00011307,Hunter,P,Rodriguez,M,M,1954-11-04,996-555-0142,4343 Cook Street,Daly City,CA,California,US,United States,94015
11308,AW00011308,Ian,T,Gonzales,M,M,1954-03-05,904-555-0153,7122 Athene Dr.,Oregon City,OR,Oregon,US,United States,97045
11309,AW00011309,Victoria,,Lewis,S,F,1954-06-12,586-555-0191,4426 Tanager Road,Beaverton,OR,Oregon,US,United States,97005
11310,AW00011310,Erin,A,Sanders,S,F,1953-07-09,233-555-0160,7541 Black Point Pl,San Francisco,CA,California,US,United States,94109
11311,AW00011311,Gabrielle,D,Lopez,S,F,1953-08-24,783-555-0174,8619 Parkside Dr.,Lynnwood,WA,Washington,US,United States,98036
11312,AW00011312,Sara,,Richardson,S,F,1953-04-03,296-555-0174,7375 Kipling Court,Lynnwood,WA,Washington,US,United States,98036
11313,AW00011313,Trevor,,Jenkins,S,M,1953-02-27,120-555-0129,4697 Yosemite Dr.,Port Orchard,WA,Washington,US,United States,98366
11314,AW00011314,Mya,,Flores,S,F,1953-12-21,522-555-0140,8439 Rio Grande Drive,Issaquah,WA,Washington,US,United States,98027
11315,AW00011315,Hailey,J,Ward,S,F,1953-10-01,767-555-0151,6321 Maya,Port Orchard,WA,Washington,US,United States,98366
11316,AW00011316,Luke,,Allen,M,M,1953-11-17,786-555-0133,419 Deermeadow Way,Langford,BC,British Columbia,CA,Canada,V9
11317,AW00011317,Victoria,D,Russell,S,F,1952-09-17,663-555-0197,9268 Keller Ridge,Salem,OR,Oregon,US,United States,97301
11318,AW00011318,Jessica,,Wilson,S,F,1952-10-26,702-555-0180,1652 Willcrest Circle,Edmonds,WA,Washington,US,United States,98020
11319,AW00011319,Jade,E,Bailey,M,F,1937-04-27,819-555-0160,8119 Northridge Ct,Oakland,CA,California,US,United States,94611
11320,AW00011320,Morgan,M,Hill,M,F,1937-06-26,510-555-0120,6951 Harmony Way,Glendale,CA,California,US,United States,91203
11321,AW00011321,Terrance,D,Raman,M,M,1938-07-08,879-555-0124,2297 Via Valencia,Burien,WA,Washington,US,United States,98168
11322,AW00011322,Sydney,,Garcia,M,F,1938-03-15,783-555-0116,252 Hemlock Drive,Bremerton,WA,Washington,US,United States,98312
11323,AW00011323,Jose,,Patterson,S,M,1938-06-20,768-555-0153,648 Newport Drive,Daly City,CA,California,US,United States,94015
11324,AW00011324,Zachary,,Anderson,M,M,1939-05-14,693-555-0118,2476 Mt. Whitney Way,Glendale,CA,California,US,United States,91203
11325,AW00011325,Elijah,E,Ross,S,M,1939-07-02,409-555-0142,6679 Cornelius Dr,Seattle,WA,Washington,US,United States,98104
11326,AW00011326,Rafael,M,Xie,M,M,1939-06-26,663-555-0137,369 Peabody Road,Beverly Hills,CA,California,US,United States,90210
11327,AW00011327,Jaime,C,Moreno,M,M,1940-03-04,457-555-0178,83 Mountain View Blvd,Burbank,CA,California,US,United States,91502
11328,AW00011328,Julian,M,Griffin,M,M,1940-01-01,636-555-0197,7398 Withersed Lane,Newton,BC,British Columbia,CA,Canada,V2L3W8
11329,AW00011329,Andy,,Alvarez,S,M,1940-07-25,367-555-0172,9466 Morning Glory Dr.,Concord,CA,California,US,United States,94519
11330,AW00011330,Ryan,M,Thompson,M,M,1940-05-13,138-555-0142,3407 Pinon Dr.,Oak Bay,BC,British Columbia,CA,Canada,V8P
11331,AW00011331,Samantha,,Jenkins,M,F,1968-07-06,936-555-0152,1046 Cloverleaf Circle,Shawnee,BC,British Columbia,CA,Canada,V8Z 4N5
11332,AW00011332,Deanna,D,Ramos,S,F,1962-10-04,1 (11) 500 555-0138,Roßstr 9938,Berlin,NW,Nordrhein-Westfalen,DE,Germany,14197
11333,AW00011333,Emily,R,Miller,M,F,1962-07-10,1 (11) 500 555-0110,9075 Calle Verde,Newcastle upon Tyne,ENG,England,GB,United Kingdom,NT20
11334,AW00011334,Nicole,,Brown,M,F,1961-03-22,1 (11) 500 555-0187,1135 W St.,Stoke-on-Trent,ENG,England,GB,United Kingdom,AS23
11335,AW00011335,Carla,L,Raman,M,F,1961-06-24,1 (11) 500 555-0124,Winterfeldtstr 255,Hof,BY,Bayern,DE,Germany,95010
11336,AW00011336,Shaun,,Raji,M,M,1962-03-12,1 (11) 500 555-0122,44, rue du Départ,Paris,75,Seine (Paris),FR,France,75019
11337,AW00011337,Jerome,,Romero,M,M,1961-09-21,1 (11) 500 555-0112,7289 Brookview Dr.,Watford,ENG,England,GB,United Kingdom,WA3
11338,AW00011338,Frank,F,Navarro,M,M,1961-08-10,1 (11) 500 555-0139,Buergermeister-ulrich-str 2987,Bonn,NW,Nordrhein-Westfalen,DE,Germany,53131
11339,AW00011339,Dennis,M,She,S,M,1961-07-08,1 (11) 500 555-0141,828, rue de Berri,Paris,75,Seine (Paris),FR,France,75016
11340,AW00011340,Melody,C,Munoz,M,F,1936-04-06,1 (11) 500 555-0147,9, avenue Reille,Paris,75,Seine (Paris),FR,France,75002
11341,AW00011341,Randy,A,Zeng,M,M,1936-08-21,1 (11) 500 555-0144,2334 Brandywine Way,Cheltenham,ENG,England,GB,United Kingdom,GL50
11342,AW00011342,Marshall,L,Wang,M,M,1962-03-11,1 (11) 500 555-0161,68062, rue des Grands Champs,Boulogne-sur-Mer,62,Pas de Calais,FR,France,62200
11343,AW00011343,Arthur,P,Carlson,M,M,1958-09-13,1 (11) 500 555-0166,6507 Fieldcrest Dr.,Oxon,ENG,England,GB,United Kingdom,OX16 8RS
11344,AW00011344,Jessie,,Jimenez,M,F,1957-07-24,1 (11) 500 555-0193,5723 C Wharton Way,Oxford,ENG,England,GB,United Kingdom,OX1
11345,AW00011345,Robin,,Ramos,S,F,1957-03-12,1 (11) 500 555-0111,6, rue de l´Esplanade,Tremblay-en-France,93,Seine Saint Denis,FR,France,93290
11346,AW00011346,Deanna,E,Gutierrez,S,F,1955-05-22,1 (11) 500 555-0112,Attaché de Presse,Paris,75,Seine (Paris),FR,France,75007
11347,AW00011347,Roy,T,Navarro,M,M,1955-12-23,1 (11) 500 555-0137,Viktoria-Luise-Platz 43,Braunschweig,NW,Nordrhein-Westfalen,DE,Germany,38001
11348,AW00011348,Shawn,,Rai,M,M,1955-09-22,1 (11) 500 555-0117,Westheimer Straße 7606,Paderborn,HH,Hamburg,DE,Germany,33041
11349,AW00011349,Mindy,J,Luo,M,F,1954-09-03,1 (11) 500 555-0194,Brunnenstr 7566,München,HE,Hessen,DE,Germany,80074
11350,AW00011350,Cara,,Zhou,M,F,1937-01-14,1 (11) 500 555-0118,7280 Greendell Pl,Peterborough,ENG,England,GB,United Kingdom,PB12
